pkey,pkey_cat,icd9_code,icd10_code,flags
V5416-S92346D,icd9-icd10,V5416,S92346D,10000
V5416-S92351D,icd9-icd10,V5416,S92351D,10000
V5416-S92352D,icd9-icd10,V5416,S92352D,10000
V5416-S92353D,icd9-icd10,V5416,S92353D,10000
V5416-S92354D,icd9-icd10,V5416,S92354D,10000
V5416-S92355D,icd9-icd10,V5416,S92355D,10000
V5416-S92356D,icd9-icd10,V5416,S92356D,10000
V5416-S92401D,icd9-icd10,V5416,S92401D,10000
V5416-S92402D,icd9-icd10,V5416,S92402D,10000
V5416-S92403D,icd9-icd10,V5416,S92403D,10000
V5416-S92404D,icd9-icd10,V5416,S92404D,10000
V5416-S92405D,icd9-icd10,V5416,S92405D,10000
V5416-S92406D,icd9-icd10,V5416,S92406D,10000
V5416-S92411D,icd9-icd10,V5416,S92411D,10000
V5416-S92412D,icd9-icd10,V5416,S92412D,10000
V5416-S92413D,icd9-icd10,V5416,S92413D,10000
V5416-S92414D,icd9-icd10,V5416,S92414D,10000
V5416-S92415D,icd9-icd10,V5416,S92415D,10000
V5416-S92416D,icd9-icd10,V5416,S92416D,10000
V5416-S92421D,icd9-icd10,V5416,S92421D,10000
V5416-S92422D,icd9-icd10,V5416,S92422D,10000
V5416-S92423D,icd9-icd10,V5416,S92423D,10000
V5416-S92424D,icd9-icd10,V5416,S92424D,10000
V5416-S92425D,icd9-icd10,V5416,S92425D,10000
V5416-S92426D,icd9-icd10,V5416,S92426D,10000
V5416-S92491D,icd9-icd10,V5416,S92491D,10000
V5416-S92492D,icd9-icd10,V5416,S92492D,10000
V5416-S92499D,icd9-icd10,V5416,S92499D,10000
V5416-S92501D,icd9-icd10,V5416,S92501D,10000
V5416-S92502D,icd9-icd10,V5416,S92502D,10000
V5416-S92503D,icd9-icd10,V5416,S92503D,10000
V5416-S92504D,icd9-icd10,V5416,S92504D,10000
V5416-S92505D,icd9-icd10,V5416,S92505D,10000
V5416-S92506D,icd9-icd10,V5416,S92506D,10000
V5416-S92511D,icd9-icd10,V5416,S92511D,10000
V5416-S92512D,icd9-icd10,V5416,S92512D,10000
V5416-S92513D,icd9-icd10,V5416,S92513D,10000
V5416-S92514D,icd9-icd10,V5416,S92514D,10000
V5416-S92515D,icd9-icd10,V5416,S92515D,10000
V5416-S92516D,icd9-icd10,V5416,S92516D,10000
V5416-S92521D,icd9-icd10,V5416,S92521D,10000
V5416-S92522D,icd9-icd10,V5416,S92522D,10000
V5416-S92523D,icd9-icd10,V5416,S92523D,10000
V5416-S92524D,icd9-icd10,V5416,S92524D,10000
V5416-S92525D,icd9-icd10,V5416,S92525D,10000
V5416-S92526D,icd9-icd10,V5416,S92526D,10000
V5416-S92531D,icd9-icd10,V5416,S92531D,10000
V5416-S92532D,icd9-icd10,V5416,S92532D,10000
V5416-S92533D,icd9-icd10,V5416,S92533D,10000
V5416-S92534D,icd9-icd10,V5416,S92534D,10000
V5416-S92535D,icd9-icd10,V5416,S92535D,10000
V5416-S92536D,icd9-icd10,V5416,S92536D,10000
V5416-S92591D,icd9-icd10,V5416,S92591D,10000
V5416-S92592D,icd9-icd10,V5416,S92592D,10000
V5416-S92599D,icd9-icd10,V5416,S92599D,10000
V5416-S92901D,icd9-icd10,V5416,S92901D,10000
V5416-S92902D,icd9-icd10,V5416,S92902D,10000
V5416-S92909D,icd9-icd10,V5416,S92909D,10000
V5416-S92911D,icd9-icd10,V5416,S92911D,10000
V5416-S92912D,icd9-icd10,V5416,S92912D,10000
V5416-S92919D,icd9-icd10,V5416,S92919D,10000
V5417-S12000D,icd9-icd10,V5417,S12000D,10000
V5417-S12001D,icd9-icd10,V5417,S12001D,10000
V5417-S1201XD,icd9-icd10,V5417,S1201XD,10000
V5417-S1202XD,icd9-icd10,V5417,S1202XD,10000
V5417-S12030D,icd9-icd10,V5417,S12030D,10000
V5417-S12031D,icd9-icd10,V5417,S12031D,10000
V5417-S12040D,icd9-icd10,V5417,S12040D,10000
V5417-S12041D,icd9-icd10,V5417,S12041D,10000
V5417-S12090D,icd9-icd10,V5417,S12090D,10000
V5417-S12091D,icd9-icd10,V5417,S12091D,10000
V5417-S12100D,icd9-icd10,V5417,S12100D,10000
V5417-S12101D,icd9-icd10,V5417,S12101D,10000
V5417-S12110D,icd9-icd10,V5417,S12110D,10000
V5417-S12111D,icd9-icd10,V5417,S12111D,10000
V5417-S12112D,icd9-icd10,V5417,S12112D,10000
V5417-S12120D,icd9-icd10,V5417,S12120D,10000
V5417-S12121D,icd9-icd10,V5417,S12121D,10000
V5417-S12130D,icd9-icd10,V5417,S12130D,10000
V5417-S12131D,icd9-icd10,V5417,S12131D,10000
V5417-S1214XD,icd9-icd10,V5417,S1214XD,10000
V5417-S12150D,icd9-icd10,V5417,S12150D,10000
V5417-S12151D,icd9-icd10,V5417,S12151D,10000
V5417-S12190D,icd9-icd10,V5417,S12190D,10000
V5417-S12191D,icd9-icd10,V5417,S12191D,10000
V5417-S12200D,icd9-icd10,V5417,S12200D,10000
V5417-S12201D,icd9-icd10,V5417,S12201D,10000
V5417-S12230D,icd9-icd10,V5417,S12230D,10000
V5417-S12231D,icd9-icd10,V5417,S12231D,10000
V5417-S1224XD,icd9-icd10,V5417,S1224XD,10000
V5417-S12250D,icd9-icd10,V5417,S12250D,10000
V5417-S12251D,icd9-icd10,V5417,S12251D,10000
V5417-S12290D,icd9-icd10,V5417,S12290D,10000
V5417-S12291D,icd9-icd10,V5417,S12291D,10000
V5417-S12300D,icd9-icd10,V5417,S12300D,10000
V5417-S12301D,icd9-icd10,V5417,S12301D,10000
V5417-S12330D,icd9-icd10,V5417,S12330D,10000
V5417-S12331D,icd9-icd10,V5417,S12331D,10000
V5417-S1234XD,icd9-icd10,V5417,S1234XD,10000
V5417-S12350D,icd9-icd10,V5417,S12350D,10000
V5417-S12351D,icd9-icd10,V5417,S12351D,10000
V5417-S12390D,icd9-icd10,V5417,S12390D,10000
V5417-S12391D,icd9-icd10,V5417,S12391D,10000
V5417-S12400D,icd9-icd10,V5417,S12400D,10000
V5417-S12401D,icd9-icd10,V5417,S12401D,10000
V5417-S12430D,icd9-icd10,V5417,S12430D,10000
V5417-S12431D,icd9-icd10,V5417,S12431D,10000
V5417-S1244XD,icd9-icd10,V5417,S1244XD,10000
V5417-S12450D,icd9-icd10,V5417,S12450D,10000
V5417-S12451D,icd9-icd10,V5417,S12451D,10000
V5417-S12490D,icd9-icd10,V5417,S12490D,10000
V5417-S12491D,icd9-icd10,V5417,S12491D,10000
V5417-S12500D,icd9-icd10,V5417,S12500D,10000
V5417-S12501D,icd9-icd10,V5417,S12501D,10000
V5417-S12530D,icd9-icd10,V5417,S12530D,10000
V5417-S12531D,icd9-icd10,V5417,S12531D,10000
V5417-S1254XD,icd9-icd10,V5417,S1254XD,10000
V5417-S12550D,icd9-icd10,V5417,S12550D,10000
V5417-S12551D,icd9-icd10,V5417,S12551D,10000
V5417-S12590D,icd9-icd10,V5417,S12590D,10000
V5417-S12591D,icd9-icd10,V5417,S12591D,10000
V5417-S12600D,icd9-icd10,V5417,S12600D,10000
V5417-S12601D,icd9-icd10,V5417,S12601D,10000
V5417-S12630D,icd9-icd10,V5417,S12630D,10000
V5417-S12631D,icd9-icd10,V5417,S12631D,10000
V5417-S1264XD,icd9-icd10,V5417,S1264XD,10000
V5417-S12650D,icd9-icd10,V5417,S12650D,10000
V5417-S12651D,icd9-icd10,V5417,S12651D,10000
V5417-S12690D,icd9-icd10,V5417,S12690D,10000
V5417-S12691D,icd9-icd10,V5417,S12691D,10000
V5417-S129XXD,icd9-icd10,V5417,S129XXD,10000
V5417-S22000D,icd9-icd10,V5417,S22000D,10000
V5417-S22001D,icd9-icd10,V5417,S22001D,10000
V5417-S22002D,icd9-icd10,V5417,S22002D,10000
V5417-S22008D,icd9-icd10,V5417,S22008D,10000
V5417-S22009D,icd9-icd10,V5417,S22009D,10000
V5417-S22010D,icd9-icd10,V5417,S22010D,10000
V5417-S22011D,icd9-icd10,V5417,S22011D,10000
V5417-S22012D,icd9-icd10,V5417,S22012D,10000
V5417-S22018D,icd9-icd10,V5417,S22018D,10000
V5417-S22019D,icd9-icd10,V5417,S22019D,10000
V5417-S22020D,icd9-icd10,V5417,S22020D,10000
V5417-S22021D,icd9-icd10,V5417,S22021D,10000
V5417-S22022D,icd9-icd10,V5417,S22022D,10000
V5417-S22028D,icd9-icd10,V5417,S22028D,10000
V5417-S22029D,icd9-icd10,V5417,S22029D,10000
V5417-S22030D,icd9-icd10,V5417,S22030D,10000
V5417-S22031D,icd9-icd10,V5417,S22031D,10000
V5417-S22032D,icd9-icd10,V5417,S22032D,10000
V5417-S22038D,icd9-icd10,V5417,S22038D,10000
V5417-S22039D,icd9-icd10,V5417,S22039D,10000
V5417-S22040D,icd9-icd10,V5417,S22040D,10000
V5417-S22041D,icd9-icd10,V5417,S22041D,10000
V5417-S22042D,icd9-icd10,V5417,S22042D,10000
V5417-S22048D,icd9-icd10,V5417,S22048D,10000
V5417-S22049D,icd9-icd10,V5417,S22049D,10000
V5417-S22050D,icd9-icd10,V5417,S22050D,10000
V5417-S22051D,icd9-icd10,V5417,S22051D,10000
V5417-S22052D,icd9-icd10,V5417,S22052D,10000
V5417-S22058D,icd9-icd10,V5417,S22058D,10000
V5417-S22059D,icd9-icd10,V5417,S22059D,10000
V5417-S22060D,icd9-icd10,V5417,S22060D,10000
V5417-S22061D,icd9-icd10,V5417,S22061D,10000
V5417-S22062D,icd9-icd10,V5417,S22062D,10000
V5417-S22068D,icd9-icd10,V5417,S22068D,10000
V5417-S22069D,icd9-icd10,V5417,S22069D,10000
V5417-S22070D,icd9-icd10,V5417,S22070D,10000
V5417-S22071D,icd9-icd10,V5417,S22071D,10000
V5417-S22072D,icd9-icd10,V5417,S22072D,10000
V5417-S22078D,icd9-icd10,V5417,S22078D,10000
V5417-S22079D,icd9-icd10,V5417,S22079D,10000
V5417-S22080D,icd9-icd10,V5417,S22080D,10000
V5417-S22081D,icd9-icd10,V5417,S22081D,10000
V5417-S22082D,icd9-icd10,V5417,S22082D,10000
V5417-S22088D,icd9-icd10,V5417,S22088D,10000
V5417-S22089D,icd9-icd10,V5417,S22089D,10000
V5417-S32000D,icd9-icd10,V5417,S32000D,10000
V5417-S32001D,icd9-icd10,V5417,S32001D,10000
V5417-S32002D,icd9-icd10,V5417,S32002D,10000
V5417-S32008D,icd9-icd10,V5417,S32008D,10000
V5417-S32009D,icd9-icd10,V5417,S32009D,10000
V5417-S32010D,icd9-icd10,V5417,S32010D,10000
V5417-S32011D,icd9-icd10,V5417,S32011D,10000
V5417-S32012D,icd9-icd10,V5417,S32012D,10000
V5417-S32018D,icd9-icd10,V5417,S32018D,10000
V5417-S32019D,icd9-icd10,V5417,S32019D,10000
V5417-S32020D,icd9-icd10,V5417,S32020D,10000
V5417-S32021D,icd9-icd10,V5417,S32021D,10000
V5417-S32022D,icd9-icd10,V5417,S32022D,10000
V5417-S32028D,icd9-icd10,V5417,S32028D,10000
V5417-S32029D,icd9-icd10,V5417,S32029D,10000
V5417-S32030D,icd9-icd10,V5417,S32030D,10000
V5417-S32031D,icd9-icd10,V5417,S32031D,10000
V5417-S32032D,icd9-icd10,V5417,S32032D,10000
V5417-S32038D,icd9-icd10,V5417,S32038D,10000
V5417-S32039D,icd9-icd10,V5417,S32039D,10000
V5417-S32040D,icd9-icd10,V5417,S32040D,10000
V5417-S32041D,icd9-icd10,V5417,S32041D,10000
V5417-S32042D,icd9-icd10,V5417,S32042D,10000
V5417-S32048D,icd9-icd10,V5417,S32048D,10000
V5417-S32049D,icd9-icd10,V5417,S32049D,10000
V5417-S32050D,icd9-icd10,V5417,S32050D,10000
V5417-S32051D,icd9-icd10,V5417,S32051D,10000
V5417-S32052D,icd9-icd10,V5417,S32052D,10000
V5417-S32058D,icd9-icd10,V5417,S32058D,10000
V5417-S32059D,icd9-icd10,V5417,S32059D,10000
V5419-S020XXD,icd9-icd10,V5419,S020XXD,10000
V5419-S0210XD,icd9-icd10,V5419,S0210XD,10000
V5419-S02110D,icd9-icd10,V5419,S02110D,10000
V5419-S02111D,icd9-icd10,V5419,S02111D,10000
V5419-S02112D,icd9-icd10,V5419,S02112D,10000
V5419-S02113D,icd9-icd10,V5419,S02113D,10000
V5419-S02118D,icd9-icd10,V5419,S02118D,10000
V5419-S02119D,icd9-icd10,V5419,S02119D,10000
V5419-S0219XD,icd9-icd10,V5419,S0219XD,10000
V5419-S022XXD,icd9-icd10,V5419,S022XXD,10000
V5419-S023XXD,icd9-icd10,V5419,S023XXD,10000
V5419-S02400D,icd9-icd10,V5419,S02400D,10000
V5419-S02401D,icd9-icd10,V5419,S02401D,10000
V5419-S02402D,icd9-icd10,V5419,S02402D,10000
V5419-S02411D,icd9-icd10,V5419,S02411D,10000
V5419-S02412D,icd9-icd10,V5419,S02412D,10000
V5419-S02413D,icd9-icd10,V5419,S02413D,10000
V5419-S0242XD,icd9-icd10,V5419,S0242XD,10000
V5419-S025XXD,icd9-icd10,V5419,S025XXD,10000
V5419-S02600D,icd9-icd10,V5419,S02600D,10000
V5419-S02609D,icd9-icd10,V5419,S02609D,10000
V5419-S0261XD,icd9-icd10,V5419,S0261XD,10000
V5419-S0262XD,icd9-icd10,V5419,S0262XD,10000
V5419-S0263XD,icd9-icd10,V5419,S0263XD,10000
V5419-S0264XD,icd9-icd10,V5419,S0264XD,10000
V5419-S0265XD,icd9-icd10,V5419,S0265XD,10000
V5419-S0266XD,icd9-icd10,V5419,S0266XD,10000
V5419-S0267XD,icd9-icd10,V5419,S0267XD,10000
V5419-S0269XD,icd9-icd10,V5419,S0269XD,10000
V5419-S028XXD,icd9-icd10,V5419,S028XXD,10000
V5419-S0291XD,icd9-icd10,V5419,S0291XD,10000
V5419-S0292XD,icd9-icd10,V5419,S0292XD,10000
V5419-S128XXD,icd9-icd10,V5419,S128XXD,10000
V5419-S2220XD,icd9-icd10,V5419,S2220XD,10000
V5419-S2221XD,icd9-icd10,V5419,S2221XD,10000
V5419-S2222XD,icd9-icd10,V5419,S2222XD,10000
V5419-S2223XD,icd9-icd10,V5419,S2223XD,10000
V5419-S2224XD,icd9-icd10,V5419,S2224XD,10000
V5419-S2231XD,icd9-icd10,V5419,S2231XD,10000
V5419-S2232XD,icd9-icd10,V5419,S2232XD,10000
V5419-S2239XD,icd9-icd10,V5419,S2239XD,10000
V5419-S2241XD,icd9-icd10,V5419,S2241XD,10000
V5419-S2242XD,icd9-icd10,V5419,S2242XD,10000
V5419-S2243XD,icd9-icd10,V5419,S2243XD,10000
V5419-S2249XD,icd9-icd10,V5419,S2249XD,10000
V5419-S225XXD,icd9-icd10,V5419,S225XXD,10000
V5419-S229XXD,icd9-icd10,V5419,S229XXD,10000
V5419-S3210XD,icd9-icd10,V5419,S3210XD,10000
V5419-S32110D,icd9-icd10,V5419,S32110D,10000
V5419-S32111D,icd9-icd10,V5419,S32111D,10000
V5419-S32112D,icd9-icd10,V5419,S32112D,10000
V5419-S32119D,icd9-icd10,V5419,S32119D,10000
V5419-S32120D,icd9-icd10,V5419,S32120D,10000
V5419-S32121D,icd9-icd10,V5419,S32121D,10000
V5419-S32122D,icd9-icd10,V5419,S32122D,10000
V5419-S32129D,icd9-icd10,V5419,S32129D,10000
V5419-S32130D,icd9-icd10,V5419,S32130D,10000
V5419-S32131D,icd9-icd10,V5419,S32131D,10000
V5419-S32132D,icd9-icd10,V5419,S32132D,10000
V5419-S32139D,icd9-icd10,V5419,S32139D,10000
V5419-S3214XD,icd9-icd10,V5419,S3214XD,10000
V5419-S3215XD,icd9-icd10,V5419,S3215XD,10000
V5419-S3216XD,icd9-icd10,V5419,S3216XD,10000
V5419-S3217XD,icd9-icd10,V5419,S3217XD,10000
V5419-S3219XD,icd9-icd10,V5419,S3219XD,10000
V5419-S322XXD,icd9-icd10,V5419,S322XXD,10000
V5419-S32810D,icd9-icd10,V5419,S32810D,10000
V5419-S32811D,icd9-icd10,V5419,S32811D,10000
V5419-S3282XD,icd9-icd10,V5419,S3282XD,10000
V5419-S3289XD,icd9-icd10,V5419,S3289XD,10000
V5419-S329XXD,icd9-icd10,V5419,S329XXD,10000
V5419-S42001D,icd9-icd10,V5419,S42001D,10000
V5419-S42002D,icd9-icd10,V5419,S42002D,10000
V5419-S42009D,icd9-icd10,V5419,S42009D,10000
V5419-S42011D,icd9-icd10,V5419,S42011D,10000
V5419-S42012D,icd9-icd10,V5419,S42012D,10000
V5419-S42013D,icd9-icd10,V5419,S42013D,10000
V5419-S42014D,icd9-icd10,V5419,S42014D,10000
V5419-S42015D,icd9-icd10,V5419,S42015D,10000
V5419-S42016D,icd9-icd10,V5419,S42016D,10000
V5419-S42017D,icd9-icd10,V5419,S42017D,10000
V5419-S42018D,icd9-icd10,V5419,S42018D,10000
V5419-S42019D,icd9-icd10,V5419,S42019D,10000
V5419-S42021D,icd9-icd10,V5419,S42021D,10000
V5419-S42022D,icd9-icd10,V5419,S42022D,10000
V5419-S42023D,icd9-icd10,V5419,S42023D,10000
V5419-S42024D,icd9-icd10,V5419,S42024D,10000
V5419-S42025D,icd9-icd10,V5419,S42025D,10000
V5419-S42026D,icd9-icd10,V5419,S42026D,10000
V5419-S42031D,icd9-icd10,V5419,S42031D,10000
V5419-S42032D,icd9-icd10,V5419,S42032D,10000
V5419-S42033D,icd9-icd10,V5419,S42033D,10000
V5419-S42034D,icd9-icd10,V5419,S42034D,10000
V5419-S42035D,icd9-icd10,V5419,S42035D,10000
V5419-S42036D,icd9-icd10,V5419,S42036D,10000
V5420-M8440XD,icd9-icd10,V5420,M8440XD,10000
V5421-M84421D,icd9-icd10,V5421,M84421D,10000
V5422-M84431D,icd9-icd10,V5422,M84431D,10000
V5423-M84459D,icd9-icd10,V5423,M84459D,10000
V5424-M8440XD,icd9-icd10,V5424,M8440XD,10000
V5425-M84453D,icd9-icd10,V5425,M84453D,10000
V5426-M84469D,icd9-icd10,V5426,M84469D,10000
V5427-M8440XD,icd9-icd10,V5427,M8440XD,10000
V5429-M8448XD,icd9-icd10,V5429,M8448XD,10000
V5481-Z471,icd9-icd10,V5481,Z471,00000
V5482-Z4731,icd9-icd10,V5482,Z4731,10000
V5482-Z4732,icd9-icd10,V5482,Z4732,10000
V5482-Z4733,icd9-icd10,V5482,Z4733,10000
V5489-Z4789,icd9-icd10,V5489,Z4789,10000
V549-Z5189,icd9-icd10,V549,Z5189,10000
V550-Z430,icd9-icd10,V550,Z430,00000
V551-Z431,icd9-icd10,V551,Z431,00000
V552-Z432,icd9-icd10,V552,Z432,00000
V553-Z433,icd9-icd10,V553,Z433,00000
V554-Z434,icd9-icd10,V554,Z434,00000
V555-Z435,icd9-icd10,V555,Z435,00000
V556-Z436,icd9-icd10,V556,Z436,00000
V557-Z437,icd9-icd10,V557,Z437,00000
V558-Z438,icd9-icd10,V558,Z438,00000
V559-Z439,icd9-icd10,V559,Z439,00000
V560-Z4931,icd9-icd10,V560,Z4931,10000
V561-Z4901,icd9-icd10,V561,Z4901,00000
V562-Z4902,icd9-icd10,V562,Z4902,00000
V5631-Z4931,icd9-icd10,V5631,Z4931,10000
V5632-Z4932,icd9-icd10,V5632,Z4932,10000
V568-Z4932,icd9-icd10,V568,Z4932,10000
V570-Z5189,icd9-icd10,V570,Z5189,10000
V571-Z5189,icd9-icd10,V571,Z5189,10000
V5721-Z5189,icd9-icd10,V5721,Z5189,10000
V5722-Z5189,icd9-icd10,V5722,Z5189,10000
V573-Z5189,icd9-icd10,V573,Z5189,10000
V574-Z5189,icd9-icd10,V574,Z5189,10000
V5781-Z5189,icd9-icd10,V5781,Z5189,10000
V5789-Z5189,icd9-icd10,V5789,Z5189,10000
V579-Z5189,icd9-icd10,V579,Z5189,10000
V580-Z510,icd9-icd10,V580,Z510,00000
V5811-Z5111,icd9-icd10,V5811,Z5111,00000
V5812-Z5112,icd9-icd10,V5812,Z5112,00000
V582-Z5189,icd9-icd10,V582,Z5189,10000
V5830-Z4800,icd9-icd10,V5830,Z4800,00000
V5831-Z4801,icd9-icd10,V5831,Z4801,00000
V5832-Z4802,icd9-icd10,V5832,Z4802,00000
V5841-Z481,icd9-icd10,V5841,Z481,00000
V5842-Z483,icd9-icd10,V5842,Z483,00000
V5843-Z4889,icd9-icd10,V5843,Z4889,10000
V5844-Z48298,icd9-icd10,V5844,Z48298,10000
V5849-Z4803,icd9-icd10,V5849,Z4803,10000
V5849-Z4889,icd9-icd10,V5849,Z4889,10000
V585-Z464,icd9-icd10,V585,Z464,10000
V5861-Z7901,icd9-icd10,V5861,Z7901,00000
V5862-Z792,icd9-icd10,V5862,Z792,00000
V5863-Z7902,icd9-icd10,V5863,Z7902,00000
V5864-Z791,icd9-icd10,V5864,Z791,00000
V5865-Z7951,icd9-icd10,V5865,Z7951,10000
V5865-Z7952,icd9-icd10,V5865,Z7952,10000
V5866-Z7982,icd9-icd10,V5866,Z7982,00000
V5867-Z794,icd9-icd10,V5867,Z794,00000
V5868-Z7983,icd9-icd10,V5868,Z7983,00000
V5869-Z79891,icd9-icd10,V5869,Z79891,10000
V5869-Z79899,icd9-icd10,V5869,Z79899,10000
V5871-Z48810,icd9-icd10,V5871,Z48810,00000
V5872-Z48811,icd9-icd10,V5872,Z48811,00000
V5873-Z48812,icd9-icd10,V5873,Z48812,00000
V5874-Z48813,icd9-icd10,V5874,Z48813,00000
V5875-Z48814,icd9-icd10,V5875,Z48814,10000
V5875-Z48815,icd9-icd10,V5875,Z48815,10000
V5876-Z48816,icd9-icd10,V5876,Z48816,00000
V5877-Z48817,icd9-icd10,V5877,Z48817,00000
V5878-Z4889,icd9-icd10,V5878,Z4889,10000
V5881-Z452,icd9-icd10,V5881,Z452,00000
V5882-Z4682,icd9-icd10,V5882,Z4682,10000
V5883-Z5181,icd9-icd10,V5883,Z5181,00000
V5889-Z5189,icd9-icd10,V5889,Z5189,10000
V589-Z5189,icd9-icd10,V589,Z5189,10000
V5901-Z52000,icd9-icd10,V5901,Z52000,10000
V5902-Z52001,icd9-icd10,V5902,Z52001,10000
V5909-Z52008,icd9-icd10,V5909,Z52008,10000
V591-Z5210,icd9-icd10,V591,Z5210,10000
V592-Z5220,icd9-icd10,V592,Z5220,10000
V593-Z523,icd9-icd10,V593,Z523,00000
V594-Z524,icd9-icd10,V594,Z524,00000
V595-Z525,icd9-icd10,V595,Z525,00000
V596-Z526,icd9-icd10,V596,Z526,00000
V5970-Z52819,icd9-icd10,V5970,Z52819,00000
V5971-Z52810,icd9-icd10,V5971,Z52810,00000
V5972-Z52811,icd9-icd10,V5972,Z52811,00000
V5973-Z52812,icd9-icd10,V5973,Z52812,00000
V5974-Z52813,icd9-icd10,V5974,Z52813,00000
V598-Z5289,icd9-icd10,V598,Z5289,00000
V599-Z529,icd9-icd10,V599,Z529,00000
V600-Z590,icd9-icd10,V600,Z590,10000
V601-Z591,icd9-icd10,V601,Z591,00000
V602-Z595,icd9-icd10,V602,Z595,10000
V603-Z602,icd9-icd10,V603,Z602,10000
V604-Z742,icd9-icd10,V604,Z742,10000
V605-Z755,icd9-icd10,V605,Z755,00000
V606-Z593,icd9-icd10,V606,Z593,00000
V6081-Z6221,icd9-icd10,V6081,Z6221,10000
V6089-Z598,icd9-icd10,V6089,Z598,10000
V609-Z599,icd9-icd10,V609,Z599,10000
V6101-Z6332,icd9-icd10,V6101,Z6332,10000
V6102-Z638,icd9-icd10,V6102,Z638,10000
V6103-Z635,icd9-icd10,V6103,Z635,10000
V6104-Z638,icd9-icd10,V6104,Z638,10000
V6105-Z6332,icd9-icd10,V6105,Z6332,10000
V6106-Z6332,icd9-icd10,V6106,Z6332,10000
V6107-Z634,icd9-icd10,V6107,Z634,10000
V6108-Z6332,icd9-icd10,V6108,Z6332,10000
V6109-Z638,icd9-icd10,V6109,Z638,10000
V6110-Z7189,icd9-icd10,V6110,Z7189,10000
V6111-Z6911,icd9-icd10,V6111,Z6911,00000
V6112-Z6912,icd9-icd10,V6112,Z6912,00000
V6120-Z7189,icd9-icd10,V6120,Z7189,10000
V6121-Z69010,icd9-icd10,V6121,Z69010,10000
V6122-Z69011,icd9-icd10,V6122,Z69011,00000
V6123-Z7189,icd9-icd10,V6123,Z7189,10000
V6124-Z7189,icd9-icd10,V6124,Z7189,10000
V6125-Z7189,icd9-icd10,V6125,Z7189,10000
V6129-Z621,icd9-icd10,V6129,Z621,10000
V6129-Z62898,icd9-icd10,V6129,Z62898,10000
V613-Z6379,icd9-icd10,V613,Z6379,10000
V6141-Z6372,icd9-icd10,V6141,Z6372,10000
V6142-Z6379,icd9-icd10,V6142,Z6379,10000
V6149-Z636,icd9-icd10,V6149,Z636,10000
V615-Z641,icd9-icd10,V615,Z641,10000
V616-Z640,icd9-icd10,V616,Z640,10000
V617-Z640,icd9-icd10,V617,Z640,10000
V618-Z62891,icd9-icd10,V618,Z62891,10000
V618-Z638,icd9-icd10,V618,Z638,10000
V619-Z639,icd9-icd10,V619,Z639,10000
V620-Z560,icd9-icd10,V620,Z560,10000
V621-Z569,icd9-icd10,V621,Z569,10000
V6221-Z658,icd9-icd10,V6221,Z658,10000
V6222-Z655,icd9-icd10,V6222,Z655,10000
V6229-Z561,icd9-icd10,V6229,Z561,10000
V6229-Z658,icd9-icd10,V6229,Z658,10000
V623-Z559,icd9-icd10,V623,Z559,10000
V624-Z603,icd9-icd10,V624,Z603,10000
V625-Z653,icd9-icd10,V625,Z653,10000
V626-Z531,icd9-icd10,V626,Z531,10000
V6281-Z658,icd9-icd10,V6281,Z658,10000
V6282-Z634,icd9-icd10,V6282,Z634,10000
V6283-Z69021,icd9-icd10,V6283,Z69021,10000
V6283-Z6982,icd9-icd10,V6283,Z6982,10000
V6284-R45851,icd9-icd10,V6284,R45851,00000
V6285-R45850,icd9-icd10,V6285,R45850,00000
V6289-Z658,icd9-icd10,V6289,Z658,10000
V629-Z659,icd9-icd10,V629,Z659,10000
V630-Z753,icd9-icd10,V630,Z753,10000
V631-Z750,icd9-icd10,V631,Z750,00000
V632-Z751,icd9-icd10,V632,Z751,00000
V638-Z754,icd9-icd10,V638,Z754,10000
V638-Z758,icd9-icd10,V638,Z758,10000
V639-Z753,icd9-icd10,V639,Z753,10000
V6400-Z289,icd9-icd10,V6400,Z289,00000
V6401-Z2801,icd9-icd10,V6401,Z2801,00000
V6402-Z2802,icd9-icd10,V6402,Z2802,00000
V6403-Z2803,icd9-icd10,V6403,Z2803,00000
V6404-Z2804,icd9-icd10,V6404,Z2804,00000
V6405-Z2882,icd9-icd10,V6405,Z2882,00000
V6406-Z2821,icd9-icd10,V6406,Z2821,10000
V6407-Z281,icd9-icd10,V6407,Z281,00000
V6408-Z2881,icd9-icd10,V6408,Z2881,00000
V6409-Z2809,icd9-icd10,V6409,Z2809,10000
V6409-Z2889,icd9-icd10,V6409,Z2889,10000
V641-Z5309,icd9-icd10,V641,Z5309,10000
V642-Z5329,icd9-icd10,V642,Z5329,10000
V643-Z538,icd9-icd10,V643,Z538,10000
V6441-NoDx,icd9-icd10,V6441,NoDx,11000
V6442-NoDx,icd9-icd10,V6442,NoDx,11000
V6443-NoDx,icd9-icd10,V6443,NoDx,11000
V650-Z763,icd9-icd10,V650,Z763,10000
V650-Z764,icd9-icd10,V650,Z764,10000
V6511-Z7681,icd9-icd10,V6511,Z7681,00000
V6519-Z710,icd9-icd10,V6519,Z710,00000
V652-Z765,icd9-icd10,V652,Z765,00000
V653-Z713,icd9-icd10,V653,Z713,00000
V6540-Z719,icd9-icd10,V6540,Z719,10000
V6541-Z7189,icd9-icd10,V6541,Z7189,10000
V6542-Z7141,icd9-icd10,V6542,Z7141,10000
V6543-Z7189,icd9-icd10,V6543,Z7189,10000
